,Load Target (%)
61750,0.0
62000,0.0
62250,3.372156157179205
62500,3.372156157179205
62750,3.372156157179205
63000,3.372156157179205
63250,3.372156157179205
63500,1.8065122270602814
63750,1.8065122270602814
64000,1.8065122270602814
64250,1.8065122270602814
64500,1.8065122270602814
64750,1.8065122270602814
65000,1.8065122270602814
65250,1.5522623580665993
65500,1.5522623580665993
65750,1.5522623580665993
66000,1.5522623580665993
66250,1.5522623580665993
66500,1.5522623580665993
66750,1.5522623580665993
67000,1.5522623580665993
67250,1.5522623580665993
67500,0.12043414847067879
67750,0.12043414847067879
68000,0.12043414847067879
68250,0.12043414847067879
68500,0.12043414847067879
68750,0.12043414847067879
69000,0.12043414847067879
69250,0.12043414847067879
69500,0.12043414847067879
69750,0.12043414847067879
70000,0.0
70250,0.0
70500,0.0
70750,0.0
71000,0.0
71250,0.0
71500,0.0
71750,0.0
72000,0.0
72250,0.0
72500,0.10705257641836849
72750,0.10705257641836849
73000,0.10705257641836849
73250,0.10705257641836849
73500,0.10705257641836849
73750,0.10705257641836849
74000,0.10705257641836849
74250,1.2444862008637472
74500,1.2444862008637472
74750,1.2444862008637472
75000,1.2444862008637472
75250,1.2444862008637472
75500,1.2444862008637472
75750,1.2444862008637472
76000,1.1240520523930684
76250,1.1240520523930684
76500,1.1240520523930684
76750,1.1240520523930684
77000,1.1240520523930684
77250,0.0
77500,0.0
77750,0.0
78000,0.0
78250,0.0
78500,0.0
78750,0.0
79000,0.0
79250,0.2248104104785965
79500,0.2248104104785965
79750,0.2248104104785965
80000,0.2248104104785965
80250,0.2248104104785965
80500,0.2248104104785965
80750,0.2248104104785965
81000,0.2248104104785965
81250,0.2248104104785965
81500,0.2248104104785965
81750,0.0
82000,0.0
82250,0.0
82500,0.0
82750,0.0
83000,0.0
83250,0.0
83500,0.0
83750,0.0
84000,0.0
84250,0.0
84500,0.16057886462758109
84750,0.16057886462758109
85000,0.16057886462758109
85250,0.16057886462758109
85500,0.16057886462758109
85750,0.16057886462758109
86000,0.16057886462758109
86250,1.605788646275812
86500,1.605788646275812
86750,1.605788646275812
87000,1.605788646275812
87250,1.605788646275812
87500,1.605788646275812
87750,0.0
88000,0.0
88250,0.0
88500,0.0
88750,0.0
89000,0.0
89250,0.0
89500,0.0
89750,0.0
90000,0.0
90250,0.0
90500,0.0
90750,0.0
91000,0.0
91250,0.0
91500,0.0
91750,0.0
92000,0.0
92250,0.0
92500,0.0
92750,0.0
93000,0.0
93250,0.0
93500,0.0
93750,0.0
94000,0.0
94250,0.0
94500,0.0
94750,0.0
95000,0.040144716156888194
95250,0.040144716156888194
95500,0.040144716156888194
95750,0.040144716156888194
96000,0.040144716156888194
96250,0.040144716156888194
96500,0.040144716156888194
96750,0.040144716156888194
97000,2.408682969413718
97250,2.408682969413718
97500,0.802894323137906
97750,0.802894323137906
98000,0.802894323137906
98250,0.802894323137906
98500,0.0802894323137906
98750,0.0802894323137906
99000,0.0802894323137906
99250,0.0802894323137906
99500,0.0802894323137906
99750,0.0802894323137906
100000,0.0802894323137906
100250,1.4452097816482308
100500,1.4452097816482308
100750,1.4452097816482308
101000,1.4452097816482308
101250,1.4452097816482308
101500,0.0802894323137906
101750,0.0802894323137906
102000,0.0802894323137906
102250,0.0802894323137906
102500,0.0802894323137906
102750,0.0802894323137906
103000,0.0802894323137906
103250,0.0802894323137906
103500,0.16057886462758109
103750,0.16057886462758109
104000,0.16057886462758109
104250,0.16057886462758109
104500,0.16057886462758109
104750,0.16057886462758109
105000,0.16057886462758109
105250,0.16057886462758109
105500,0.16057886462758109
105750,0.16057886462758109
106000,0.3211577292551623
106250,0.3211577292551623
106500,0.3211577292551623
106750,0.3211577292551623
107000,0.3211577292551623
107250,0.3211577292551623
107500,0.3211577292551623
107750,0.3211577292551623
108000,0.3211577292551623
108250,0.3211577292551623
108500,0.3211577292551623
108750,0.4496208209572074
109000,0.4496208209572074
109250,0.4496208209572074
109500,0.4496208209572074
109750,0.4496208209572074
110000,0.4496208209572074
110250,0.4496208209572074
110500,0.4496208209572074
110750,0.4496208209572074
111000,0.4496208209572074
111250,0.4496208209572074
111500,0.20072358078446928
111750,0.20072358078446928
112000,0.20072358078446928
112250,0.20072358078446928
112500,0.20072358078446928
112750,0.20072358078446928
113000,0.20072358078446928
113250,0.20072358078446928
113500,0.20072358078446928
113750,0.20072358078446928
114000,0.4496208209572074
114250,0.4496208209572074
114500,0.4496208209572074
114750,0.4496208209572074
115000,0.4496208209572074
115250,0.4496208209572074
115500,0.4496208209572074
115750,0.4496208209572074
116000,0.4496208209572074
116250,0.4496208209572074
116500,0.4496208209572074
116750,0.6021707423534295
117000,0.6021707423534295
117250,0.6021707423534295
117500,0.6021707423534295
117750,0.6021707423534295
118000,0.6021707423534295
118250,0.6021707423534295
118500,0.6021707423534295
118750,0.6021707423534295
119000,0.6021707423534295
119250,0.21410515283677958
119500,0.21410515283677958
119750,0.21410515283677958
120000,0.21410515283677958
120250,0.21410515283677958
120500,0.21410515283677958
120750,1.4452097816482308
121000,1.4452097816482308
121250,1.4452097816482308
121500,1.4452097816482308
121750,1.4452097816482308
122000,0.0
122250,0.0
122500,0.0
122750,0.0
123000,0.0
123250,0.0
123500,0.0
123750,0.0
124000,0.0
124250,0.0
124500,0.0
124750,0.2676314410459496
125000,0.2676314410459496
125250,0.2676314410459496
125500,0.2676314410459496
125750,0.2676314410459496
126000,0.2676314410459496
126250,0.2676314410459496
126500,0.2676314410459496
126750,0.2676314410459496
127000,0.2676314410459496
127250,0.0
127500,0.0
127750,0.0
128000,0.0
128250,0.0
128500,0.0
128750,0.0
129000,0.0
129250,0.0
129500,0.6423154585103247
129750,0.6423154585103247
130000,0.6423154585103247
130250,0.6423154585103247
130500,0.6423154585103247
130750,0.6423154585103247
131000,0.6423154585103247
131250,0.6423154585103247
131500,0.0
131750,0.0
132000,0.0
132250,0.0
132500,0.0
132750,0.0
133000,0.0
133250,0.0
133500,0.0
133750,0.2248104104785965
134000,0.2248104104785965
134250,0.2248104104785965
134500,0.2248104104785965
134750,0.2248104104785965
135000,0.2248104104785965
135250,0.2248104104785965
135500,0.2248104104785965
135750,0.2248104104785965
136000,0.2248104104785965
136250,0.3479208733597402
136500,0.3479208733597402
136750,0.3479208733597402
137000,0.3479208733597402
137250,0.3479208733597402
137500,0.3479208733597402
137750,0.3479208733597402
138000,0.3479208733597402
138250,0.3479208733597402
138500,0.3479208733597402
138750,0.2676314410459496
139000,0.2676314410459496
139250,0.2676314410459496
139500,0.2676314410459496
139750,0.2676314410459496
140000,0.2676314410459496
140250,1.1418941484628105
140500,1.1418941484628105
140750,1.1418941484628105
141000,1.1418941484628105
141250,1.1418941484628105
141500,1.1418941484628105
141750,0.5887891703011405
142000,0.5887891703011405
142250,0.5887891703011405
142500,0.5887891703011405
142750,0.5887891703011405
143000,0.5887891703011405
143250,0.5887891703011405
143500,0.5887891703011405
143750,0.5887891703011405
144000,0.5887891703011405
144250,0.5887891703011405
144500,0.0
144750,0.0
145000,0.0
145250,0.0
145500,0.0
145750,0.0
146000,0.0
146250,0.0
146500,0.0
146750,0.0
147000,0.0
147250,0.0
147500,0.0
147750,0.0
148000,0.0
148250,0.0
148500,0.0
148750,0.0
149000,0.0
149250,0.0
149500,0.5459681397337589
149750,0.5459681397337589
150000,0.5459681397337589
150250,0.5459681397337589
150500,0.5459681397337589
150750,0.5459681397337589
151000,0.5459681397337589
151250,0.5459681397337589
151500,0.5459681397337589
151750,0.5459681397337589
152000,0.6958417467195233
152250,0.6958417467195233
152500,0.6958417467195233
152750,0.6958417467195233
153000,0.6958417467195233
153250,0.6958417467195233
153500,0.0
153750,0.0
154000,0.0
154250,0.0
154500,1.0437626200792778
154750,1.0437626200792778
155000,1.0437626200792778
155250,1.0437626200792778
155500,1.0437626200792778
155750,1.0437626200792778
156000,1.0437626200792778
156250,1.0437626200792778
156500,0.040144716156888194
156750,0.040144716156888194
157000,0.040144716156888194
157250,0.040144716156888194
157500,0.040144716156888194
157750,0.040144716156888194
158000,0.040144716156888194
158250,0.040144716156888194
158500,0.040144716156888194
158750,0.20072358078446928
159000,0.20072358078446928
159250,0.20072358078446928
159500,0.20072358078446928
159750,0.20072358078446928
160000,0.20072358078446928
160250,0.20072358078446928
160500,1.2846309170206496
160750,1.2846309170206496
161000,1.2846309170206496
161250,1.2846309170206496
161500,1.2846309170206496
161750,0.21410515283677958
162000,0.21410515283677958
162250,0.21410515283677958
162500,0.21410515283677958
162750,0.21410515283677958
163000,1.5254992139620214
163250,1.5254992139620214
163500,1.5254992139620214
163750,1.5254992139620214
164000,1.5254992139620214
164250,1.5254992139620214
164500,0.16057886462758109
164750,0.16057886462758109
165000,0.16057886462758109
165250,0.16057886462758109
165500,0.16057886462758109
165750,0.16057886462758109
166000,0.802894323137906
166250,0.802894323137906
166500,0.802894323137906
166750,0.802894323137906
167000,0.802894323137906
167250,0.802894323137906
167500,1.2444862008637543
167750,1.2444862008637543
168000,1.2444862008637543
168250,1.2444862008637543
168500,1.2444862008637543
168750,1.2444862008637543
169000,1.2444862008637543
169250,1.2444862008637543
169500,0.37468401746436075
169750,0.37468401746436075
170000,0.37468401746436075
170250,0.37468401746436075
170500,0.37468401746436075
170750,1.4452097816482308
171000,1.4452097816482308
171250,1.4452097816482308
171500,1.4452097816482308
171750,1.4452097816482308
172000,1.4452097816482308
172250,0.4282103056735308
172500,0.4282103056735308
172750,0.4282103056735308
173000,0.4282103056735308
173250,0.4282103056735308
173500,1.4452097816482308
173750,1.4452097816482308
174000,1.4452097816482308
174250,1.4452097816482308
174500,1.4452097816482308
174750,0.16057886462758109
175000,0.16057886462758109
175250,0.16057886462758109
175500,0.16057886462758109
175750,0.16057886462758109
176000,0.16057886462758109
176250,0.16057886462758109
176500,0.16057886462758109
176750,0.802894323137906
177000,0.802894323137906
177250,0.802894323137906
177500,0.802894323137906
177750,0.802894323137906
178000,0.10705257641836849
178250,0.10705257641836849
178500,0.10705257641836849
178750,0.10705257641836849
179000,0.10705257641836849
179250,0.7226048908241154
179500,0.7226048908241154
179750,0.7226048908241154
180000,0.7226048908241154
180250,0.7226048908241154
180500,0.21410515283677958
180750,0.21410515283677958
181000,0.21410515283677958
181250,0.21410515283677958
181500,1.4452097816482308
181750,1.4452097816482308
182000,1.4452097816482308
182250,1.4452097816482308
182500,1.4452097816482308
182750,0.0802894323137906
183000,0.0802894323137906
183250,0.0802894323137906
183500,0.0802894323137906
183750,0.0802894323137906
184000,0.0802894323137906
184250,0.0802894323137906
184500,0.7627496069810036
184750,0.7627496069810036
185000,0.7627496069810036
185250,0.7627496069810036
185500,0.7627496069810036
185750,0.7627496069810036
186000,0.7627496069810036
186250,0.7627496069810036
186500,0.24086829694137168
186750,0.24086829694137168
187000,0.24086829694137168
187250,0.24086829694137168
187500,0.24086829694137168
187750,0.24086829694137168
188000,0.24086829694137168
188250,0.24086829694137168
188500,1.4452097816482308
188750,1.4452097816482308
189000,1.4452097816482308
189250,1.4452097816482308
189500,1.4452097816482308
189750,1.4452097816482308
190000,0.12043414847067879
190250,0.12043414847067879
190500,0.12043414847067879
190750,0.12043414847067879
191000,0.12043414847067879
191250,0.12043414847067879
191500,0.12043414847067879
191750,0.2248104104785965
192000,0.2248104104785965
192250,0.2248104104785965
192500,0.2248104104785965
192750,0.2248104104785965
193000,0.2248104104785965
193250,1.1240520523930684
193500,1.1240520523930684
193750,1.1240520523930684
194000,1.1240520523930684
194250,1.1240520523930684
194500,0.0
194750,0.0
195000,0.0
195250,0.0
195500,0.0
195750,0.0
196000,0.0
196250,0.0
196500,0.0
196750,0.0
197000,0.3211577292551623
197250,0.3211577292551623
197500,0.3211577292551623
197750,0.3211577292551623
198000,0.3211577292551623
198250,0.3211577292551623
198500,0.3211577292551623
198750,0.9634731877654872
199000,0.9634731877654872
199250,0.9634731877654872
199500,0.9634731877654872
199750,0.9634731877654872
200000,0.9634731877654872
200250,0.10705257641836849
200500,0.10705257641836849
200750,0.10705257641836849
201000,1.4452097816482308
201250,1.4452097816482308
201500,1.4452097816482308
201750,1.4452097816482308
202000,1.4452097816482308
202250,1.4452097816482308
202500,0.0
202750,0.0
203000,0.0
203250,0.0
203500,0.0
203750,0.0
204000,0.0
204250,0.0
204500,0.0
204750,0.4817365938827435
205000,0.4817365938827435
205250,0.4817365938827435
205500,0.4817365938827435
205750,0.4817365938827435
206000,0.4817365938827435
206250,0.4817365938827435
206500,0.4817365938827435
206750,0.4817365938827435
207000,0.4817365938827435
207250,0.4817365938827435
207500,0.4175050480317139
207750,0.4175050480317139
208000,0.4175050480317139
208250,0.4175050480317139
208500,0.4175050480317139
208750,0.4175050480317139
209000,0.4175050480317139
209250,0.4175050480317139
209500,0.6423154585103247
209750,0.6423154585103247
210000,0.6423154585103247
210250,0.6423154585103247
210500,0.6423154585103247
210750,0.6423154585103247
211000,0.6423154585103247
211250,0.0
211500,0.0
211750,0.0
212000,0.0
212250,0.0
212500,0.0
212750,0.0
213000,0.0
213250,0.0
213500,0.3211577292551623
213750,0.3211577292551623
214000,0.3211577292551623
214250,0.3211577292551623
214500,0.3211577292551623
214750,0.3211577292551623
215000,0.3211577292551623
215250,0.3211577292551623
215500,0.3211577292551623
215750,0.3211577292551623
216000,0.6101996855847887
216250,0.6101996855847887
216500,0.6101996855847887
216750,0.6101996855847887
217000,0.6101996855847887
217250,0.6101996855847887
217500,0.6101996855847887
217750,0.6101996855847887
218000,0.0
218250,0.0
218500,0.0
218750,0.0
219000,0.0
219250,0.0
219500,0.0
219750,0.0
220000,0.0
220250,0.0
220500,0.0
220750,0.0
221000,0.0
221250,0.0
221500,0.0
221750,0.0
222000,0.0
222250,0.0
222500,0.0
222750,0.0
223000,0.0
223250,0.0
223500,0.0
223750,0.0
224000,0.0
224250,0.0
224500,0.0
224750,0.0
225000,0.0
225250,0.2676314410459496
225500,0.2676314410459496
225750,0.2676314410459496
226000,0.2676314410459496
226250,0.2676314410459496
226500,0.2676314410459496
226750,0.2676314410459496
227000,0.2676314410459496
227250,0.2676314410459496
227500,0.2676314410459496
227750,0.2676314410459496
228000,0.12043414847067879
228250,0.12043414847067879
228500,0.12043414847067879
228750,0.12043414847067879
229000,0.12043414847067879
229250,0.12043414847067879
229500,0.12043414847067879
229750,0.12043414847067879
230000,0.12043414847067879
230250,0.12043414847067879
230500,0.16057886462758109
230750,0.16057886462758109
231000,0.16057886462758109
231250,0.16057886462758109
231500,0.16057886462758109
231750,0.16057886462758109
232000,0.16057886462758109
232250,0.16057886462758109
232500,0.16057886462758109
232750,0.16057886462758109
233000,0.0
233250,0.0
233500,0.0
233750,0.0
234000,0.0
234250,0.0
234500,0.0
234750,0.0
235000,0.0
235250,0.0
235500,0.0
235750,0.0
236000,0.0
236250,0.0
236500,0.0
236750,0.0
237000,0.0
237250,0.0
237500,0.0
237750,0.0
238000,0.0
238250,0.0
238500,0.24086829694137168
238750,0.24086829694137168
239000,0.24086829694137168
239250,0.24086829694137168
239500,0.24086829694137168
239750,0.24086829694137168
240000,0.24086829694137168
240250,0.24086829694137168
240500,0.24086829694137168
240750,0.24086829694137168
241000,0.0802894323137906
241250,0.0802894323137906
241500,0.0802894323137906
241750,0.0802894323137906
242000,0.0802894323137906
242250,0.0802894323137906
242500,0.0802894323137906
242750,0.0802894323137906
243000,0.0802894323137906
243250,0.0802894323137906
243500,0.0802894323137906
243750,0.16057886462758109
244000,0.16057886462758109
244250,0.16057886462758109
244500,0.16057886462758109
244750,0.16057886462758109
245000,0.16057886462758109
245250,0.16057886462758109
245500,0.16057886462758109
245750,0.16057886462758109
246000,0.16057886462758109
246250,0.2890419563296262
246500,0.2890419563296262
246750,0.2890419563296262
247000,0.2890419563296262
247250,0.2890419563296262
247500,0.2890419563296262
247750,0.2890419563296262
248000,0.2890419563296262
248250,0.2890419563296262
248500,0.2890419563296262
248750,0.2890419563296262
249000,0.4175050480317139
249250,0.4175050480317139
249500,0.4175050480317139
249750,0.4175050480317139
250000,0.4175050480317139
250250,0.4175050480317139
250500,0.4175050480317139
250750,0.4175050480317139
251000,0.4175050480317139
251250,0.4175050480317139
251500,0.6423154585103247
251750,0.6423154585103247
252000,0.6423154585103247
252250,0.6423154585103247
252500,0.6423154585103247
252750,0.6423154585103247
253000,0.6423154585103247
253250,0.6423154585103247
253500,0.6423154585103247
253750,0.24086829694137168
254000,0.24086829694137168
254250,0.24086829694137168
254500,0.24086829694137168
254750,0.24086829694137168
255000,0.24086829694137168
255250,0.24086829694137168
255500,0.24086829694137168
255750,0.24086829694137168
256000,0.6101996855847887
256250,0.6101996855847887
256500,0.6101996855847887
256750,0.6101996855847887
257000,0.6101996855847887
257250,0.6101996855847887
257500,0.6101996855847887
257750,0.6101996855847887
258000,0.6101996855847887
258250,0.33186298689700766
258500,0.33186298689700766
258750,0.33186298689700766
259000,0.33186298689700766
259250,0.33186298689700766
259500,0.33186298689700766
259750,0.33186298689700766
260000,0.33186298689700766
260250,0.33186298689700766
260500,0.33186298689700766
260750,0.5754075982488303
261000,0.5754075982488303
261250,0.5754075982488303
261500,0.5754075982488303
261750,0.5754075982488303
262000,0.5754075982488303
262250,0.5754075982488303
262500,0.5754075982488303
262750,0.0
263000,0.0
263250,0.0
263500,0.0
263750,0.0
264000,0.0
264250,0.0
264500,0.0
264750,0.0
265000,0.3532735021806842
265250,0.3532735021806842
265500,0.3532735021806842
265750,0.3532735021806842
266000,0.3532735021806842
266250,0.3532735021806842
266500,0.3532735021806842
266750,0.3532735021806842
267000,0.3532735021806842
267250,0.3532735021806842
267500,0.2676314410459496
267750,0.2676314410459496
268000,0.2676314410459496
268250,0.2676314410459496
268500,0.2676314410459496
268750,0.2676314410459496
269000,0.2676314410459496
269250,0.2676314410459496
269500,0.2676314410459496
269750,0.2676314410459496
270000,0.0
270250,0.0
270500,0.0
270750,0.0
271000,0.0
271250,0.0
271500,0.0
271750,0.0
272000,0.0
272250,0.0
272500,0.0
272750,0.2569261834041327
273000,0.2569261834041327
273250,0.2569261834041327
273500,0.2569261834041327
273750,0.2569261834041327
274000,0.2569261834041327
274250,0.2569261834041327
274500,0.2569261834041327
274750,0.2569261834041327
275000,0.2569261834041327
275250,0.0
275500,0.0
275750,0.0
276000,0.0
276250,0.0
276500,0.0
276750,0.0
277000,0.0
277250,0.0
277500,0.0
277750,0.0
278000,0.2810130130982599
278250,0.2810130130982599
278500,0.2810130130982599
278750,0.2810130130982599
279000,0.2810130130982599
279250,0.2810130130982599
279500,0.2810130130982599
279750,0.2810130130982599
280000,0.2810130130982599
280250,0.2810130130982599
280500,0.2810130130982599
280750,0.3211577292551623
281000,0.3211577292551623
281250,0.3211577292551623
281500,0.3211577292551623
281750,0.3211577292551623
282000,0.3211577292551623
282250,0.3211577292551623
282500,0.3211577292551623
282750,0.3211577292551623
283000,1.605788646275812
283250,1.605788646275812
283500,1.605788646275812
283750,1.605788646275812
284000,1.605788646275812
284250,0.19269463755310298
284500,0.19269463755310298
284750,0.19269463755310298
285000,0.19269463755310298
285250,0.19269463755310298
285500,0.19269463755310298
285750,0.0
286000,0.0
286250,0.0
286500,0.0
286750,0.0
287000,0.0
287250,0.0
287500,0.0
287750,0.0
288000,0.0
288250,0.0
288500,0.33186298689700766
288750,0.33186298689700766
289000,0.33186298689700766
289250,0.33186298689700766
289500,0.33186298689700766
289750,0.33186298689700766
290000,0.33186298689700766
290250,3.8538927510619487
290500,3.8538927510619487
290750,1.7663675109033932
291000,1.7663675109033932
291250,1.7663675109033932
291500,1.7663675109033932
291750,0.2810130130982599
292000,0.2810130130982599
292250,0.2810130130982599
292500,0.2810130130982599
292750,0.2810130130982599
293000,0.2810130130982599
293250,0.2810130130982599
293500,0.2810130130982599
293750,1.1240520523930684
294000,1.1240520523930684
294250,1.1240520523930684
294500,1.1240520523930684
294750,0.21410515283677958
295000,0.21410515283677958
295250,2.6495512663550898
295500,2.6495512663550898
295750,4.335629344944692
296000,4.335629344944692
296250,4.335629344944692
296500,4.335629344944692
296750,0.0
297000,0.0
297250,0.0
297500,0.0
297750,0.0
298000,0.0
298250,0.0
298500,0.0
298750,0.3211577292551623
299000,0.3211577292551623
299250,0.3211577292551623
299500,0.3211577292551623
299750,0.3211577292551623
300000,1.8305990567544228
300250,1.8305990567544228
300500,3.6933138864343675
300750,3.6933138864343675
301000,3.6933138864343675
301250,3.6933138864343675
301500,3.6933138864343675
301750,1.5254992139620214
302000,1.5254992139620214
302250,1.5254992139620214
302500,1.5254992139620214
302750,1.5254992139620214
303000,1.5254992139620214
303250,1.5254992139620214
303500,0.16057886462758109
303750,0.16057886462758109
304000,0.16057886462758109
304250,0.16057886462758109
304500,0.16057886462758109
304750,0.16057886462758109
305000,0.16057886462758109
305250,5.941417991220504
305500,5.941417991220504
305750,5.941417991220504
306000,5.941417991220504
306250,2.35515668120452
306500,9.152995283772128
306750,3.9341821833757398
307000,3.9341821833757398
307250,3.9341821833757398
307500,0.7226048908241154
307750,0.7226048908241154
308000,0.7226048908241154
308250,0.7226048908241154
308500,4.255339912630902
308750,4.255339912630902
309000,2.7298406986688803
309250,2.7298406986688803
309500,2.7298406986688803
309750,2.7298406986688803
310000,0.825834160941838
310250,0.825834160941838
310500,0.825834160941838
310750,0.825834160941838
311000,0.825834160941838
311250,0.825834160941838
311500,4.656787074199855
311750,4.656787074199855
312000,4.656787074199855
312250,12.685730305578915
312500,12.685730305578915
312750,12.685730305578915
313000,21.035831266213137
313250,21.035831266213137
313500,21.035831266213137
313750,16.860780785896026
314000,16.860780785896026
314250,16.860780785896026
314500,12.8061644540496
314750,12.8061644540496
315000,12.8061644540496
315250,12.8061644540496
315500,9.594587161497977
315750,9.594587161497977
316000,9.594587161497977
316250,9.594587161497977
316500,7.921890654960677
316750,7.921890654960677
317000,7.921890654960677
317250,7.921890654960677
317500,7.921890654960677
317750,7.921890654960677
318000,7.921890654960677
318250,6.302720436632555
318500,6.302720436632555
318750,6.302720436632555
319000,6.302720436632555
319250,6.302720436632555
319500,6.302720436632555
319750,6.302720436632555
320000,6.302720436632555
320250,6.302720436632555
320500,7.011943755404374
320750,7.011943755404374
321000,7.011943755404374
321250,7.011943755404374
321500,5.2991025327101795
321750,5.2991025327101795
322000,5.2991025327101795
322250,1.5254992139620214
322500,1.5254992139620214
322750,1.5254992139620214
323000,4.054616331846418
